1029207.01218	5573247.35717
1029207.89318	5573245.87411
1029208.54785	5573244.94719
1029208.96471	5573244.02028
1029209.07215	5573243.46413
1029209.07215	5573243.46413
1029209.48902	5573242.53721
1029209.90589	5573241.6103
1029209.90589	5573241.6103
1029210.51328	5573240.31261
1029211.12067	5573239.01493
1029211.41864	5573238.08802
1029211.78823	5573236.79034
1029212.35981	5573235.67804
1029213.205	5573234.38036
1029213.205	5573234.38036
1029213.62187	5573233.45344
1029213.84821	5573232.89729
1029213.84821	5573232.89729
1029213.88402	5573232.71191
1029214.07455	5573232.34114
1029214.8123	5573231.59961
1029215.26498	5573230.48731
1029215.80075	5573229.5604
1029216.3007	5573228.81887
1029217.06281	5573227.3358
1029217.75329	5573226.2235
1029217.75329	5573226.2235
1029218.3965	5573224.74044
1029218.9208	5573223.25737
1029219.4093	5573221.95969
1029220.13559	5573220.66201
1029221.21859	5573219.36433
1029221.21859	5573219.36433
1029221.99216	5573218.43741
1029222.59955	5573217.13973
1029222.59955	5573217.13973
1029223.17113	5573216.02743
1029223.4691	5573215.10052
1029223.4691	5573215.10052
1029223.52927	5573214.1736
1029223.35163	5573213.24669
1029223.25708	5573212.50516
1029222.97201	5573212.13439
1029222.60385	5573211.57824
1029222.0337	5573210.83671
1029222.0337	5573210.83671
1029221.49936	5573209.90979
1029221.04811	5573209.16826
1029221.04811	5573209.16826
1029220.59686	5573208.42673
1029219.63419	5573207.87058
1029219.18294	5573207.12905
1029219.07693	5573205.83137
1029218.98238	5573205.08983
1029218.60276	5573203.97754
1029218.02114	5573202.67985
1029218.02114	5573202.67985
1029217.87932	5573201.56756
1029217.46388	5573200.64064
1029217.46388	5573200.64064
1029216.81064	5573199.71373
1029216.22902	5573198.41604
1029216.22902	5573198.41604
1029215.52851	5573197.11836
1029214.94689	5573195.82068
1029214.94689	5573195.82068
1029214.44836	5573194.70838
1029213.91402	5573193.78147
1029213.73638	5573192.85455
1029213.59456	5573191.74225
1029212.9055	5573191.00072
1029212.13335	5573190.07381
1029211.71791	5573189.14689
1029211.30247	5573188.21998
1029210.97012	5573187.47844
1029210.51886	5573186.73691
1029210.22232	5573185.81
1029210.04468	5573184.88308
1029209.79541	5573184.32693
1029209.79541	5573184.32693
1029209.73667	5573183.40002
1029209.76102	5573182.65848
1029209.76102	5573182.65848
1029209.66647	5573181.91695
1029209.84553	5573180.99004
1029210.41711	5573179.87774
1029210.95288	5573178.95082
1029211.52446	5573177.83853
1029212.17913	5573176.91161
1029213.03578	5573176.17008
1029214.01134	5573175.42855
1029214.95109	5573174.8724
1029215.89084	5573174.31625
1029216.8664	5573173.57471
1029218.11558	5573172.6478
1029218.90061	5573172.27703
1029220.23288	5573171.5355
1029220.23288	5573171.5355
1029221.83876	5573170.60859
1029223.2183	5573170.23782
1029224.63365	5573169.68167
1029226.08482	5573168.94014
1029227.17929	5573168.19861
1029228.51155	5573167.45707
1029228.51155	5573167.45707
1029229.60602	5573166.71554
1029230.34378	5573165.97401
1029230.59447	5573164.67633
1029230.57155	5573163.56403
1029230.5959	5573162.8225
1029230.29935	5573161.89558
1029229.7292	5573161.15405
1029229.36103	5573160.5979
1029228.95705	5573160.22713
1029228.26799	5573159.4856
1029227.61474	5573158.55869
1029227.61474	5573158.55869
1029226.72369	5573157.63177
1029226.15353	5573156.89024
1029226.15353	5573156.89024
1029225.50028	5573155.96332
1029224.81122	5573155.22179
1029224.81122	5573155.22179
1029224.15797	5573154.29488
1029223.46891	5573153.55334
1029222.45895	5573152.62643
1029221.65099	5573151.8849
1029220.75993	5573150.95798
1029219.95197	5573150.21645
1029219.17981	5573149.28953
1029218.49075	5573148.548
1029217.59969	5573147.62109
1029216.99372	5573147.06494
1029216.99372	5573147.06494
1029215.82905	5573146.32341
1029214.86636	5573145.76726
1029213.8564	5573144.84034
1029213.00116	5573143.72804
1029212.06282	5573142.43036
1029210.52998	5573141.13268
1029209.6862	5573140.57653
1029208.52152	5573139.835
1029207.79664	5573139.27885
1029207.61899	5573138.35193
1029207.44135	5573137.42502
1029206.99008	5573136.68349
1029206.4672	5573136.31272
1029205.65923	5573135.57119
1029205.65923	5573135.57119
1029204.54183	5573135.20042
1029203.78113	5573134.82966
1029203.78113	5573134.82966
1029202.61646	5573134.08812
1029201.60649	5573133.16121
1029201.60649	5573133.16121
1029200.5249	5573132.60506
1029199.44331	5573132.04891
1029199.44331	5573132.04891
1029198.24282	5573131.49276
1029196.60253	5573130.75123
1029195.20005	5573130.0097
1029193.99956	5573129.45355
1029192.88215	5573129.08278
1029191.80056	5573128.52663
1029190.63588	5573127.7851
1029189.28068	5573127.41433
1029187.84238	5573126.85818
1029186.84388	5573126.48742
1029186.84388	5573126.48742
1029185.84538	5573126.11665
1029184.84688	5573125.74589
1029183.81257	5573125.5605
1029182.77825	5573125.37512
1029181.66085	5573125.00435
1029181.66085	5573125.00435
1029180.03203	5573124.81897
1029178.59373	5573124.26282
1029178.59373	5573124.26282
1029177.19124	5573123.52129
1029175.46785	5573122.59437
1029174.18426	5573121.85284
1029174.18426	5573121.85284
1029173.13848	5573121.11131
1029172.5683	5573120.36978
1029172.47374	5573119.62825
1029172.65279	5573118.70133
1029173.18855	5573117.77442
1029174.08102	5573116.8475
1029175.41329	5573116.10597
1029176.74556	5573115.36444
1029177.91165	5573114.25214
1029177.91165	5573114.25214
1029179.19664	5573113.13984
1029180.2911	5573112.39831
1029180.2911	5573112.39831
1029181.34976	5573111.84216
1029182.52731	5573111.28601
1029183.70487	5573110.72986
1029184.76353	5573110.17371
1029184.76353	5573110.17371
1029185.94108	5573109.61756
1029186.88084	5573109.06141
1029187.8564	5573108.31988
1029188.83196	5573107.57835
1029190.04533	5573106.83681
1029191.41342	5573105.9099
1029192.74569	5573105.16837
1029194.27996	5573104.61222
1029195.42171	5573104.24145
1029195.42171	5573104.24145
1029196.39727	5573103.49992
1029197.45593	5573102.94377
1029198.90711	5573102.20224
1029200.35829	5573101.46071
1029201.80947	5573100.71917
1029202.86812	5573100.16302
1029202.86812	5573100.16302
1029204.04569	5573099.60688
1029205.10435	5573099.05073
1029206.365	5573098.67996
1029207.50675	5573098.30919
1029208.68431	5573097.75305
1029208.68431	5573097.75305
1029209.86187	5573097.1969
1029211.00363	5573096.82613
1029211.00363	5573096.82613
1029212.18119	5573096.26998
1029213.32294	5573095.89921
1029213.32294	5573095.89921
1029214.34579	5573095.52845
1029215.24973	5573095.15768
1029215.24973	5573095.15768
1029216.3084	5573094.60153
1029217.36706	5573094.04538
1029218.19938	5573094.04538
1029218.9128	5573094.04538
1029218.9128	5573094.04538
1029219.81674	5573093.67462
1029220.80378	5573093.48923
1029222.06444	5573093.11847
1029223.242	5573092.56232
1029224.26485	5573092.19155
1029225.20461	5573091.6354
1029226.34636	5573091.26464
1029227.29759	5573091.26464
1029228.43934	5573090.89387
1029229.73581	5573090.33772
1029230.87757	5573089.96696
1029230.87757	5573089.96696
1029231.78151	5573089.59619
1029232.60237	5573089.04004
1029232.60237	5573089.04004
1029233.97047	5573088.11313
1029234.87441	5573087.74236
1029234.87441	5573087.74236
1029236.01617	5573087.37159
1029237.12211	5573087.18621
1029237.12211	5573087.18621
1029238.38277	5573086.81544
1029239.67924	5573086.2593
1029240.821	5573085.88853
1029241.99856	5573085.33238
1029243.25922	5573084.96161
1029244.24626	5573084.77623
1029244.24626	5573084.77623
1029245.2333	5573084.59085
1029246.10144	5573084.40547
1029246.10144	5573084.40547
1029247.20738	5573084.22008
1029248.55113	5573084.0347
1029249.88342	5573083.29317
1029251.33461	5573082.55163
1029252.71417	5573082.18087
1029253.82011	5573081.99549
1029254.96187	5573081.62472
1029256.30562	5573081.43934
1029257.41157	5573081.25395
1029257.41157	5573081.25395
1029258.79113	5573080.88319
1029260.05179	5573080.51242
1029260.05179	5573080.51242
1029261.07465	5573080.14165
1029262.2164	5573079.77089
1029262.2164	5573079.77089
1029263.35816	5573079.40012
1029264.46411	5573079.21474
1029264.46411	5573079.21474
1029265.72477	5573078.84397
1029266.7949	5573078.84397
1029267.82922	5573079.02936
1029268.89935	5573079.02936
1029269.96948	5573079.02936
1029271.07543	5573078.84397
1029272.3719	5573078.28782
1029273.56094	5573078.28782
1029274.35745	5573078.47321
1029275.30868	5573078.47321
1029275.30868	5573078.47321
1029276.22409	5573078.65859
1029277.17532	5573078.65859
1029278.36436	5573078.65859
1029279.4703	5573078.47321
1029280.49316	5573078.10244
1029281.37276	5573078.47321
1029281.37276	5573078.47321
1029282.16927	5573078.65859
1029283.22794	5573078.10244
1029283.22794	5573078.10244
1029284.40551	5573077.54629
1029285.63036	5573077.36091
1029285.63036	5573077.36091
1029286.85521	5573077.17553
1029288.16315	5573077.17553
1029289.19747	5573077.36091
1029290.23179	5573077.54629
1029291.11139	5573077.91706
1029292.33624	5573077.73168
1029293.28747	5573077.73168
1029294.3576	5573077.73168
1029295.54663	5573077.73168
1029296.8073	5573077.36091
1029297.91325	5573077.17553
1029298.82866	5573077.36091
1029299.89879	5573077.36091
1029299.89879	5573077.36091
1029300.93311	5573077.54629
1029301.96743	5573077.73168
1029301.96743	5573077.73168
1029303.08483	5573078.10244
1029304.00025	5573078.28782
1029304.00025	5573078.28782
1029305.18928	5573078.28782
1029306.25941	5573078.28782
1029306.25941	5573078.28782
1029307.37682	5573078.65859
1029308.64894	5573078.84397
1029309.88525	5573079.21474
1029310.64595	5573079.58551
1029311.9897	5573079.40012
1029313.33346	5573079.21474
1029313.33346	5573079.21474
1029314.8792	5573079.21474
1029316.61548	5573078.84397
1029318.04232	5573078.84397
1029319.15973	5573079.21474
1029320.15823	5573079.58551
1029321.15673	5573079.95627
1029322.19105	5573080.14165
1029323.5348	5573079.95627
1029324.60493	5573079.95627
1029325.63925	5573080.14165
1029326.82828	5573080.14165
1029327.89842	5573080.14165
1029328.89692	5573080.51242
1029328.89692	5573080.51242
1029329.62179	5573081.06857
1029330.7392	5573081.43934
1029330.7392	5573081.43934
1029332.04714	5573081.43934
1029333.00982	5573081.99549
1029333.00982	5573081.99549
1029333.9725	5573082.55163
1029335.08991	5573082.9224
1029336.76601	5573083.47855
1029338.24012	5573083.84932
1029338.24012	5573083.84932
1029339.44061	5573084.40547
1029340.6411	5573084.96161
1029341.75851	5573085.33238
1029343.03063	5573085.51776
1029344.14803	5573085.88853
1029345.65796	5573086.07391
1029347.00171	5573085.88853
1029348.15493	5573086.07391
1029349.18924	5573086.2593
1029349.18924	5573086.2593
1029350.30664	5573086.63006
1029351.38823	5573087.18621
1029352.07728	5573087.92774
1029352.29073	5573088.66928
1029352.30218	5573089.22542
1029351.61167	5573090.33772
1029351.00425	5573091.6354
1029351.00425	5573091.6354
1029350.2421	5573093.11847
1029349.39687	5573094.41615
1029349.39687	5573094.41615
1029348.63473	5573095.89921
1029347.75368	5573097.38228
1029346.67065	5573098.67996
1029345.54034	5573099.60688
1029344.25531	5573100.71917
1029343.17228	5573102.01686
1029343.17228	5573102.01686
1029342.00616	5573103.12915
1029340.69677	5573104.98298
1029339.50629	5573106.83681
1029338.50634	5573108.31988
1029337.35168	5573109.98833
1029336.31592	5573111.65677
1029335.07816	5573113.13984
1029334.11404	5573114.43752
1029333.38771	5573115.7352
1029333.38771	5573115.7352
1029332.14996	5573117.21827
1029331.22165	5573118.33056
1029331.22165	5573118.33056
1029330.29334	5573119.44286
1029329.48393	5573120.55516
1029328.82924	5573121.48208
1029328.17455	5573122.40899
1029328.17455	5573122.40899
1029327.55567	5573123.15052
1029327.01989	5573124.07744
1029326.05576	5573125.37512
1029324.9011	5573127.04357
1029323.86534	5573128.71202
1029322.94849	5573130.38046
1029322.02018	5573131.49276
1029321.32967	5573132.60506
1029320.41282	5573134.27351
1029319.61487	5573135.94195
1029319.61487	5573135.94195
1029318.92436	5573137.05425
1029318.11496	5573138.16655
1029317.26974	5573139.46423
1029316.37724	5573140.39115
1029316.37724	5573140.39115
1029315.60366	5573141.31806
1029314.79425	5573142.43036
1029314.22265	5573143.54266
1029313.80577	5573144.46958
1029313.47197	5573145.58187
1029313.41179	5573146.50879
1029313.35162	5573147.4357
1029313.02928	5573149.10415
1029312.92183	5573149.6603
1029312.92183	5573149.6603
1029312.88601	5573149.84568
1029313.01637	5573150.40183
1029313.01637	5573150.40183
1029313.18254	5573150.7726
1029313.07509	5573151.32875
1029312.96765	5573151.8849
1029313.098	5573152.44105
1029312.80002	5573153.36796
1029312.31151	5573154.66564
1029311.97771	5573155.77794
1029311.45338	5573157.26101
1029310.77434	5573158.92945
1029310.33309	5573160.5979
1029309.58241	5573162.63711
1029309.58241	5573162.63711
1029309.48642	5573163.74941
1029309.46206	5573164.49095
1029309.46206	5573164.49095
1029309.3188	5573165.23248
1029309.05663	5573165.97401
1029309.05663	5573165.97401
1029308.91337	5573166.71554
1029308.34177	5573167.82784
1029308.34177	5573167.82784
1029307.41346	5573168.94014
1029306.80605	5573170.23782
1029306.67424	5573171.5355
1029306.50662	5573173.01857
1029306.49371	5573174.31625
1029306.20718	5573175.79931
1029305.92065	5573177.28238
1029305.75303	5573178.76544
1029305.75303	5573178.76544
1029305.31179	5573180.43389
1029304.66856	5573181.91695
1029304.26313	5573183.40002
1029303.7388	5573184.88308
1029303.13138	5573186.18076
1029303.13138	5573186.18076
1029302.48815	5573187.66383
1029301.84493	5573189.14689
1029301.11861	5573190.44457
1029300.77336	5573191.00072
1029300.19031	5573191.55687
1029299.76197	5573191.92764
1029299.76197	5573191.92764
1029299.41673	5573192.48379
1029299.15456	5573193.22532
1029299.0113	5573193.96685
1029298.90385	5573194.523
1029298.90385	5573194.523
1029298.86804	5573194.70838
1029298.95112	5573194.89377
1029298.76059	5573195.26453
1029298.64169	5573195.26453
1029298.6775	5573195.07915
1029298.74913	5573194.70838
1029298.74913	5573194.70838
1029298.71332	5573194.89377
1029298.59442	5573194.89377
1029298.59442	5573194.89377
1029298.78495	5573194.523
1029299.0113	5573193.96685
1029299.23765	5573193.4107
1029299.04711	5573193.78147
1029299.11875	5573193.4107
